Order_ID,Customer_ID,Region,Category,Sub_Category,Product_Name,Quantity,Sales,Cost,Profit,Order_Date
ORD11069,CUST1256,West,Technology,Accessories,USB Cable,1,195.54,164.89,30.65,2022-02-08
ORD11070,CUST1680,West,Furniture,Chairs,Office Chair,7,820.87,588.0,232.87,2023-08-12
ORD11071,CUST1003,West,Furniture,Tables,Office Desk,2,713.14,446.24,266.9,2023-07-08
ORD11072,CUST1231,North,Furniture,Bookcases,Metal Bookcase,2,476.46,394.82,81.64,2023-08-04
ORD11073,CUST1548,East,Furniture,Bookcases,Metal Bookcase,7,464.67,298.84,165.83,2022-02-26
ORD11074,CUST1647,North,Furniture,Bookcases,Metal Bookcase,2,499.27,415.04,84.23,2024-05-11
ORD11075,CUST1470,East,Office Supplies,Binders,Binder A,9,341.86,194.69,147.17,2022-02-10
ORD11076,CUST1990,West,Office Supplies,Binders,Binder B,7,714.89,593.64,121.25,2022-04-20
ORD11077,CUST1645,East,Furniture,Chairs,Office Chair,4,109.63,65.33,44.3,2022-05-24
ORD11078,CUST1036,South,Technology,Copiers,Office Copier X,8,150.55,96.23,54.32,2023-02-03
ORD11079,CUST1064,East,Furniture,Bookcases,Metal Bookcase,1,455.85,364.47,91.38,2022-02-07
ORD11080,CUST1347,North,Furniture,Bookcases,Wood Bookcase,7,654.64,489.91,164.73,2022-05-02
ORD11081,CUST1216,West,Office Supplies,Storage,Storage Box,10,358.85,300.21,58.64,2022-08-27
ORD11082,CUST1947,North,Technology,Copiers,Office Copier X,8,476.57,424.93,51.64,2023-11-01
ORD11083,CUST1019,West,Office Supplies,Binders,Binder A,3,637.8,351.11,286.69,2022-01-15
ORD11084,CUST1176,North,Furniture,Chairs,Office Chair,10,679.42,428.06,251.36,2022-06-24
ORD11085,CUST1855,North,Technology,Phones,Galaxy Model B,10,689.46,363.94,325.52,2024-03-29
ORD11086,CUST1630,South,Technology,Phones,Galaxy Model B,6,183.13,154.25,28.88,2024-04-10
ORD11087,CUST1855,West,Furniture,Chairs,Ergo Chair,6,234.91,196.11,38.8,2024-05-06
ORD11088,CUST1987,South,Technology,Copiers,Office Copier X,6,286.48,216.91,69.57,2022-03-06
ORD11089,CUST1123,East,Technology,Accessories,USB Cable,6,697.21,491.58,205.63,2023-07-21
ORD11090,CUST1168,West,Technology,Copiers,Office Copier X,3,312.26,182.69,129.57,2022-04-13
ORD11091,CUST1810,West,Technology,Phones,Galaxy Model B,2,42.86,26.64,16.22,2022-01-07
ORD11092,CUST1007,South,Technology,Copiers,Office Copier Y,7,656.63,574.76,81.87,2023-12-12
ORD11093,CUST1826,West,Office Supplies,Binders,Binder A,3,872.49,703.6,168.89,2023-10-18
ORD11094,CUST1277,West,Furniture,Chairs,Ergo Chair,10,790.56,605.56,185.0,2023-12-10
ORD11095,CUST1038,South,Office Supplies,Paper,A4 Paper Pack,5,267.68,230.98,36.7,2022-12-23
ORD11096,CUST1428,North,Office Supplies,Binders,Binder A,2,674.02,488.11,185.91,2023-06-27
ORD11097,CUST1097,East,Office Supplies,Storage,Storage Box,8,119.88,81.38,38.5,2024-02-28
ORD11098,CUST1641,South,Furniture,Chairs,Ergo Chair,2,465.75,393.94,71.81,2024-03-26
ORD11099,CUST1152,West,Furniture,Chairs,Ergo Chair,1,551.18,359.46,191.72,2022-02-25
ORD11100,CUST1660,East,Furniture,Chairs,Office Chair,5,977.03,531.79,445.24,2022-12-09
ORD11101,CUST1631,West,Technology,Phones,Pixel Model C,1,428.32,221.36,206.96,2023-07-05
ORD11102,CUST1180,South,Technology,Accessories,Headphones,2,742.51,643.93,98.58,2022-03-14
ORD11103,CUST1916,South,Office Supplies,Paper,Premium Paper Pack,7,287.24,242.24,45.0,2022-07-23
ORD11104,CUST1765,East,Technology,Phones,Galaxy Model B,4,299.3,258.69,40.61,2022-04-11
ORD11105,CUST1242,West,Technology,Accessories,USB Cable,2,756.42,621.75,134.67,2023-04-28
ORD11106,CUST1599,West,Technology,Accessories,USB Cable,4,27.83,24.63,3.2,2023-09-17
ORD11107,CUST1465,South,Furniture,Tables,Conference Table,8,729.4,453.61,275.79,2024-01-08
ORD11108,CUST1198,East,Furniture,Chairs,Office Chair,3,831.1,509.14,321.96,2022-02-02
ORD11109,CUST1708,North,Furniture,Chairs,Ergo Chair,8,874.03,476.37,397.66,2023-04-15
ORD11110,CUST1428,South,Furniture,Chairs,Office Chair,10,706.65,506.16,200.49,2022-06-10
ORD11111,CUST1808,South,Office Supplies,Storage,Storage Box,2,105.57,63.0,42.57,2023-02-26
ORD11112,CUST1877,West,Technology,Copiers,Office Copier Y,8,22.28,15.32,6.96,2022-10-13
ORD11113,CUST1014,West,Office Supplies,Binders,Binder A,6,308.25,227.9,80.35,2023-03-21
ORD11114,CUST1593,South,Office Supplies,Binders,Binder A,7,304.27,188.64,115.63,2022-02-15
ORD11115,CUST1041,West,Office Supplies,Storage,Storage Box,7,745.76,387.24,358.52,2023-06-28
ORD11116,CUST1403,West,Office Supplies,Binders,Binder B,8,903.87,760.07,143.8,2022-09-04
ORD11117,CUST1085,North,Office Supplies,Storage,File Storage,4,671.13,494.82,176.31,2022-05-16
ORD11118,CUST1367,East,Technology,Copiers,Office Copier X,1,893.38,512.92,380.46,2023-05-07
ORD11119,CUST1685,East,Technology,Copiers,Office Copier Y,10,88.18,52.54,35.64,2024-02-05
ORD11120,CUST1597,North,Furniture,Tables,Conference Table,7,796.63,409.36,387.27,2022-07-09
ORD11121,CUST1808,East,Office Supplies,Paper,A4 Paper Pack,2,586.98,527.21,59.77,2023-01-30
ORD11122,CUST1914,East,Office Supplies,Binders,Binder B,7,857.14,607.35,249.79,2024-02-10
ORD11123,CUST1276,South,Office Supplies,Binders,Binder B,1,73.0,60.78,12.22,2023-06-12
ORD11124,CUST1968,East,Technology,Phones,Galaxy Model B,6,602.99,329.22,273.77,2023-04-22
ORD11125,CUST1633,North,Furniture,Tables,Conference Table,9,102.92,88.91,14.01,2023-12-23
ORD11126,CUST1068,South,Technology,Accessories,USB Cable,9,672.51,559.34,113.17,2022-04-27
ORD11127,CUST1664,West,Office Supplies,Storage,Storage Box,4,880.19,641.4,238.79,2022-11-25
ORD11128,CUST1361,East,Office Supplies,Storage,File Storage,5,522.27,351.05,171.22,2022-02-25
ORD11129,CUST1064,East,Furniture,Tables,Office Desk,9,323.78,218.18,105.6,2023-06-24
ORD11130,CUST1849,North,Furniture,Bookcases,Metal Bookcase,8,776.14,574.94,201.2,2023-09-28
ORD11131,CUST1376,North,Technology,Accessories,USB Cable,2,893.6,605.28,288.32,2023-02-05
ORD11132,CUST1919,South,Furniture,Chairs,Ergo Chair,3,611.02,459.81,151.21,2022-10-10
ORD11133,CUST1114,South,Furniture,Chairs,Ergo Chair,9,595.78,465.34,130.44,2023-10-05
ORD11134,CUST1023,East,Furniture,Bookcases,Wood Bookcase,8,245.06,172.75,72.31,2022-12-22
ORD11135,CUST1430,West,Office Supplies,Storage,Storage Box,5,113.18,74.0,39.18,2022-07-13
ORD11136,CUST1064,North,Technology,Copiers,Office Copier Y,7,492.79,374.96,117.83,2023-08-16
ORD11137,CUST1351,East,Furniture,Bookcases,Metal Bookcase,8,951.03,704.01,247.02,2022-11-08
ORD11138,CUST1580,South,Furniture,Chairs,Office Chair,4,746.16,524.18,221.98,2023-05-11
ORD11139,CUST1380,East,Technology,Phones,Galaxy Model B,5,637.76,336.98,300.78,2023-04-12
ORD11140,CUST1979,South,Office Supplies,Binders,Binder B,3,261.85,168.83,93.02,2022-06-29
ORD11141,CUST1859,South,Technology,Phones,iPhone Model A,1,477.77,247.61,230.16,2022-11-21
ORD11142,CUST1588,South,Furniture,Tables,Office Desk,3,148.62,90.77,57.85,2022-07-30
ORD11143,CUST1575,North,Office Supplies,Paper,Premium Paper Pack,3,971.82,614.71,357.11,2023-01-17
ORD11144,CUST1459,South,Office Supplies,Paper,A4 Paper Pack,1,487.22,281.83,205.39,2023-02-19
ORD11145,CUST1953,West,Technology,Accessories,Wireless Charger,3,614.67,376.35,238.32,2022-01-05
ORD11146,CUST1993,East,Office Supplies,Storage,File Storage,8,214.92,151.87,63.05,2022-10-24
ORD11147,CUST1992,South,Office Supplies,Storage,File Storage,6,15.45,7.77,7.68,2023-12-07
ORD11148,CUST1115,West,Technology,Phones,Pixel Model C,9,226.88,116.77,110.11,2022-04-30
ORD11149,CUST1315,North,Furniture,Bookcases,Wood Bookcase,8,116.95,74.33,42.62,2023-01-01
ORD11150,CUST1094,East,Technology,Copiers,Office Copier X,10,804.56,586.38,218.18,2023-06-24
ORD11151,CUST1227,East,Technology,Phones,iPhone Model A,9,517.54,319.53,198.01,2024-05-19
ORD11152,CUST1456,North,Office Supplies,Paper,A4 Paper Pack,8,932.44,614.3,318.14,2022-11-22
ORD11153,CUST1617,North,Office Supplies,Paper,Premium Paper Pack,3,96.22,71.86,24.36,2024-01-04
ORD11154,CUST1874,West,Furniture,Tables,Office Desk,1,122.7,78.29,44.41,2022-10-19
ORD11155,CUST1353,East,Furniture,Tables,Conference Table,4,512.34,435.33,77.01,2024-01-16
ORD11156,CUST1909,West,Office Supplies,Paper,Premium Paper Pack,5,498.61,389.37,109.24,2022-06-17
ORD11157,CUST1825,West,Office Supplies,Paper,A4 Paper Pack,10,992.89,548.67,444.22,2023-09-05
ORD11158,CUST1088,South,Technology,Accessories,Wireless Charger,9,281.98,185.5,96.48,2022-12-10
ORD11159,CUST1067,West,Technology,Phones,Galaxy Model B,5,427.61,284.11,143.5,2023-03-01
ORD11160,CUST1179,West,Office Supplies,Storage,Storage Box,4,908.53,713.75,194.78,2022-07-10
ORD11161,CUST1852,West,Furniture,Bookcases,Metal Bookcase,1,611.83,381.63,230.2,2024-04-22
ORD11162,CUST1846,East,Office Supplies,Paper,Premium Paper Pack,9,825.55,728.16,97.39,2024-01-28
ORD11163,CUST1474,South,Technology,Phones,iPhone Model A,5,822.99,412.01,410.98,2022-11-04
ORD11164,CUST1978,West,Technology,Copiers,Office Copier Y,7,640.04,333.11,306.93,2022-07-03
ORD11165,CUST1503,South,Technology,Phones,Galaxy Model B,8,265.03,138.83,126.2,2022-03-10
ORD11166,CUST1613,East,Office Supplies,Paper,Premium Paper Pack,5,607.76,470.79,136.97,2023-10-06
ORD11167,CUST1702,West,Office Supplies,Binders,Binder B,9,123.34,80.61,42.73,2024-01-21
ORD11168,CUST1589,North,Furniture,Chairs,Ergo Chair,3,461.67,298.99,162.68,2022-11-24
ORD11169,CUST1472,South,Furniture,Chairs,Ergo Chair,5,129.81,86.66,43.15,2023-01-05
ORD11170,CUST1429,East,Technology,Accessories,Wireless Charger,9,753.67,398.24,355.43,2023-10-17
ORD11171,CUST1958,North,Office Supplies,Binders,Binder A,2,89.38,57.37,32.01,2023-09-06
ORD11172,CUST1770,South,Office Supplies,Paper,Premium Paper Pack,5,942.31,723.16,219.15,2022-10-05
ORD11173,CUST1701,East,Technology,Copiers,Office Copier Y,3,681.88,439.65,242.23,2022-01-14
ORD11174,CUST1140,East,Furniture,Tables,Office Desk,6,597.72,301.28,296.44,2022-06-16
ORD11175,CUST1104,South,Technology,Copiers,Office Copier X,4,639.74,553.58,86.16,2024-03-25
ORD11176,CUST1918,North,Furniture,Tables,Conference Table,2,616.45,523.66,92.79,2024-04-18
ORD11177,CUST1134,North,Furniture,Tables,Office Desk,6,726.73,398.41,328.32,2022-05-23
ORD11178,CUST1836,West,Office Supplies,Storage,File Storage,3,903.43,475.73,427.7,2023-12-28
ORD11179,CUST1311,North,Office Supplies,Binders,Binder A,3,538.63,299.94,238.69,2024-05-27
ORD11180,CUST1710,South,Office Supplies,Binders,Binder B,3,21.59,14.44,7.15,2022-08-03
ORD11181,CUST1133,North,Furniture,Bookcases,Wood Bookcase,2,302.09,209.77,92.32,2022-01-20
ORD11182,CUST1793,West,Furniture,Chairs,Ergo Chair,2,581.43,300.89,280.54,2022-02-03
ORD11183,CUST1812,North,Furniture,Chairs,Office Chair,1,131.77,95.33,36.44,2022-03-09
ORD11184,CUST1308,North,Technology,Phones,Pixel Model C,4,349.74,276.88,72.86,2023-08-25
ORD11185,CUST1922,South,Technology,Copiers,Office Copier Y,1,655.77,549.69,106.08,2022-04-03
ORD11186,CUST1149,East,Office Supplies,Paper,Premium Paper Pack,3,695.57,467.4,228.17,2024-05-25
ORD11187,CUST1512,South,Office Supplies,Storage,Storage Box,2,676.24,412.61,263.63,2024-04-19
ORD11188,CUST1592,North,Office Supplies,Binders,Binder A,5,313.25,255.48,57.77,2022-06-25
ORD11189,CUST1923,North,Office Supplies,Binders,Binder A,9,451.96,370.31,81.65,2024-05-21
ORD11190,CUST1724,West,Furniture,Bookcases,Wood Bookcase,8,824.2,694.82,129.38,2023-11-21
ORD11191,CUST1980,North,Technology,Accessories,Wireless Charger,7,917.47,616.9,300.57,2022-08-08
ORD11192,CUST1526,South,Furniture,Chairs,Office Chair,2,325.68,238.68,87.0,2023-04-23
ORD11193,CUST1112,South,Furniture,Tables,Office Desk,9,377.46,279.48,97.98,2024-01-10
ORD11194,CUST1041,North,Furniture,Tables,Conference Table,7,708.53,549.37,159.16,2022-10-18
ORD11195,CUST1467,East,Office Supplies,Paper,A4 Paper Pack,9,380.81,215.82,164.99,2023-02-22
ORD11196,CUST1297,West,Technology,Phones,Galaxy Model B,6,436.22,242.99,193.23,2022-07-03
ORD11197,CUST1013,West,Office Supplies,Binders,Binder B,8,891.2,568.9,322.3,2023-06-20
ORD11198,CUST1674,North,Technology,Phones,Galaxy Model B,7,162.92,83.12,79.8,2023-12-13
ORD11199,CUST1604,North,Office Supplies,Binders,Binder A,6,649.36,490.11,159.25,2022-07-23
ORD11200,CUST1346,South,Office Supplies,Paper,A4 Paper Pack,4,347.2,183.56,163.64,2024-05-08
ORD11201,CUST1434,West,Furniture,Bookcases,Metal Bookcase,7,415.53,259.49,156.04,2022-12-31
ORD11202,CUST1487,West,Furniture,Bookcases,Metal Bookcase,3,680.35,505.03,175.32,2024-02-26
ORD11203,CUST1465,North,Technology,Accessories,Wireless Charger,8,370.95,217.81,153.14,2022-08-25
ORD11204,CUST1643,South,Technology,Phones,Pixel Model C,1,988.16,673.53,314.63,2024-04-30
ORD11205,CUST1069,West,Office Supplies,Binders,Binder A,7,691.39,384.57,306.82,2023-09-12
ORD11206,CUST1695,East,Technology,Accessories,Headphones,10,490.73,250.77,239.96,2022-04-09
ORD11207,CUST1778,North,Office Supplies,Storage,File Storage,8,510.4,452.01,58.39,2022-07-26
ORD11208,CUST1300,West,Furniture,Bookcases,Metal Bookcase,9,390.36,201.27,189.09,2022-12-18
ORD11209,CUST1828,North,Technology,Accessories,USB Cable,7,40.65,26.63,14.02,2023-04-06
ORD11210,CUST1322,West,Furniture,Tables,Conference Table,1,168.42,85.78,82.64,2022-07-01
ORD11211,CUST1570,East,Office Supplies,Binders,Binder B,7,758.65,518.47,240.18,2022-05-18
ORD11212,CUST1319,West,Furniture,Chairs,Office Chair,9,296.35,254.87,41.48,2023-12-03
ORD11213,CUST1552,West,Furniture,Bookcases,Wood Bookcase,9,124.98,110.28,14.7,2022-02-27
ORD11214,CUST1400,East,Furniture,Bookcases,Metal Bookcase,10,320.83,274.43,46.4,2023-11-24
ORD11215,CUST1361,East,Furniture,Chairs,Ergo Chair,10,606.91,504.15,102.76,2022-02-16
ORD11216,CUST1131,East,Furniture,Bookcases,Wood Bookcase,6,984.17,605.62,378.55,2023-01-25
ORD11217,CUST1099,West,Furniture,Tables,Office Desk,6,961.52,630.56,330.96,2022-02-27
ORD11218,CUST1677,South,Technology,Phones,Pixel Model C,5,391.66,249.16,142.5,2023-08-30
ORD11219,CUST1086,North,Furniture,Chairs,Office Chair,3,545.99,306.66,239.33,2022-01-21
ORD11220,CUST1551,East,Technology,Accessories,Headphones,7,558.17,400.03,158.14,2023-08-05
ORD11221,CUST1527,West,Furniture,Chairs,Office Chair,10,764.28,637.0,127.28,2022-01-23
ORD11222,CUST1324,West,Office Supplies,Paper,Premium Paper Pack,10,446.04,276.96,169.08,2022-04-11
ORD11223,CUST1827,West,Technology,Copiers,Office Copier X,6,266.74,154.14,112.6,2023-05-24
ORD11224,CUST1514,East,Technology,Copiers,Office Copier Y,6,67.07,42.72,24.35,2023-03-23
ORD11225,CUST1206,West,Office Supplies,Binders,Binder A,5,277.55,246.07,31.48,2022-09-29
ORD11226,CUST1048,East,Office Supplies,Paper,A4 Paper Pack,10,562.13,359.15,202.98,2024-01-31
ORD11227,CUST1980,North,Office Supplies,Storage,Storage Box,10,584.66,324.88,259.78,2022-12-11
ORD11228,CUST1279,North,Office Supplies,Storage,File Storage,7,449.6,337.42,112.18,2022-08-03
ORD11229,CUST1355,North,Office Supplies,Paper,Premium Paper Pack,7,494.01,326.4,167.61,2023-11-11
ORD11230,CUST1552,East,Technology,Accessories,Wireless Charger,5,993.91,846.94,146.97,2023-10-02
ORD11231,CUST1527,West,Office Supplies,Storage,Storage Box,1,627.17,456.42,170.75,2023-10-05
ORD11232,CUST1720,South,Office Supplies,Paper,A4 Paper Pack,8,624.45,362.51,261.94,2022-10-02
ORD11233,CUST1959,West,Office Supplies,Storage,Storage Box,9,401.19,206.93,194.26,2022-07-25
ORD11234,CUST1373,West,Technology,Phones,iPhone Model A,5,480.79,344.83,135.96,2024-05-14
ORD11235,CUST1445,West,Furniture,Chairs,Ergo Chair,7,235.47,208.53,26.94,2022-10-01
ORD11236,CUST1843,East,Office Supplies,Binders,Binder B,10,910.36,718.14,192.22,2022-08-30
ORD11237,CUST1415,South,Technology,Phones,iPhone Model A,1,538.05,456.26,81.79,2022-09-09
ORD11238,CUST1816,East,Furniture,Tables,Office Desk,7,139.35,113.74,25.61,2023-10-25
ORD11239,CUST1927,North,Technology,Phones,Galaxy Model B,3,133.57,109.22,24.35,2022-01-30
ORD11240,CUST1264,East,Office Supplies,Storage,Storage Box,1,283.01,240.8,42.21,2024-01-10
ORD11241,CUST1497,North,Technology,Phones,Galaxy Model B,10,944.6,528.52,416.08,2022-11-02
ORD11242,CUST1887,North,Furniture,Tables,Conference Table,7,468.05,417.69,50.36,2024-05-09
ORD11243,CUST1741,South,Technology,Phones,Pixel Model C,9,488.57,413.05,75.52,2022-05-04
ORD11244,CUST1534,East,Furniture,Chairs,Ergo Chair,10,592.84,385.42,207.42,2022-05-06
ORD11245,CUST1791,East,Furniture,Bookcases,Metal Bookcase,4,292.93,170.28,122.65,2023-03-10
ORD11246,CUST1223,South,Technology,Phones,iPhone Model A,5,764.18,500.24,263.94,2023-03-27
ORD11247,CUST1418,East,Office Supplies,Binders,Binder B,9,516.16,359.73,156.43,2023-01-19
ORD11248,CUST1716,North,Furniture,Bookcases,Metal Bookcase,8,581.51,492.09,89.42,2023-12-01
ORD11249,CUST1252,East,Technology,Accessories,Wireless Charger,6,980.93,650.39,330.54,2024-04-21
ORD11250,CUST1315,North,Office Supplies,Storage,Storage Box,1,829.24,668.21,161.03,2023-12-09
ORD11251,CUST1939,South,Furniture,Bookcases,Metal Bookcase,5,577.79,509.85,67.94,2023-10-17
ORD11252,CUST1981,East,Office Supplies,Binders,Binder A,8,208.47,113.35,95.12,2023-02-02
ORD11253,CUST1008,West,Furniture,Tables,Conference Table,4,855.42,577.97,277.45,2022-11-01
ORD11254,CUST1215,South,Furniture,Bookcases,Metal Bookcase,7,848.5,727.36,121.14,2024-03-19
ORD11255,CUST1034,East,Technology,Accessories,Wireless Charger,7,71.83,61.3,10.53,2024-05-11
ORD11256,CUST1340,West,Technology,Phones,Pixel Model C,5,453.84,319.58,134.26,2023-06-03
ORD11257,CUST1067,East,Furniture,Bookcases,Metal Bookcase,8,630.33,548.74,81.59,2023-12-13
ORD11258,CUST1028,North,Office Supplies,Storage,Storage Box,8,28.92,19.98,8.94,2024-03-21
ORD11259,CUST1656,South,Technology,Accessories,USB Cable,5,690.84,545.13,145.71,2022-11-18
ORD11260,CUST1589,North,Technology,Phones,iPhone Model A,9,695.61,385.21,310.4,2024-01-01
ORD11261,CUST1992,South,Office Supplies,Storage,File Storage,6,306.4,197.16,109.24,2023-04-08
ORD11262,CUST1489,South,Furniture,Chairs,Office Chair,5,806.39,493.11,313.28,2022-07-23
ORD11263,CUST1086,West,Furniture,Chairs,Office Chair,7,218.6,193.02,25.58,2024-05-04
ORD11264,CUST1905,South,Technology,Phones,Pixel Model C,10,18.77,16.88,1.89,2023-10-04
ORD11265,CUST1234,North,Furniture,Chairs,Office Chair,3,680.05,565.39,114.66,2022-02-20
ORD11266,CUST1410,West,Office Supplies,Paper,A4 Paper Pack,2,301.67,152.56,149.11,2023-01-12
ORD11267,CUST1174,North,Technology,Copiers,Office Copier Y,8,740.49,617.32,123.17,2024-04-27
ORD11268,CUST1689,West,Technology,Phones,Pixel Model C,4,743.07,413.99,329.08,2022-07-15
ORD11269,CUST1968,East,Furniture,Bookcases,Metal Bookcase,7,755.89,610.43,145.46,2022-05-14
ORD11270,CUST1441,South,Office Supplies,Binders,Binder B,4,661.96,533.84,128.12,2023-03-05
ORD11271,CUST1184,West,Technology,Phones,Galaxy Model B,5,847.46,631.73,215.73,2022-08-30
ORD11272,CUST1632,West,Technology,Accessories,Headphones,8,97.72,67.92,29.8,2022-03-29
ORD11273,CUST1010,West,Technology,Accessories,Headphones,7,86.87,57.6,29.27,2023-12-05
ORD11274,CUST1217,West,Office Supplies,Paper,Premium Paper Pack,2,413.04,217.43,195.61,2022-04-08
ORD11275,CUST1570,North,Technology,Accessories,USB Cable,8,355.33,193.44,161.89,2022-12-29
ORD11276,CUST1620,North,Technology,Accessories,Headphones,10,810.15,712.18,97.97,2023-01-26
ORD11277,CUST1309,West,Office Supplies,Paper,A4 Paper Pack,9,81.59,71.97,9.62,2022-02-12
ORD11278,CUST1594,South,Furniture,Chairs,Office Chair,6,527.35,326.87,200.48,2024-06-17
ORD11279,CUST1479,South,Technology,Accessories,Headphones,9,86.09,60.28,25.81,2023-03-20
ORD11280,CUST1145,East,Technology,Accessories,USB Cable,3,796.57,623.58,172.99,2023-05-27
ORD11281,CUST1892,East,Office Supplies,Paper,Premium Paper Pack,5,59.72,31.6,28.12,2024-06-16
ORD11282,CUST1269,East,Office Supplies,Paper,Premium Paper Pack,3,408.84,252.71,156.13,2022-11-20
ORD11283,CUST1754,West,Technology,Copiers,Office Copier Y,1,240.06,147.01,93.05,2022-07-13
ORD11284,CUST1152,North,Technology,Phones,iPhone Model A,8,805.45,702.1,103.35,2022-09-24
ORD11285,CUST1167,West,Furniture,Chairs,Office Chair,1,411.05,354.51,56.54,2023-03-29
ORD11286,CUST1365,West,Furniture,Tables,Conference Table,3,328.28,226.7,101.58,2022-05-07
ORD11287,CUST1357,North,Technology,Accessories,USB Cable,3,233.77,176.77,57.0,2024-02-07
ORD11288,CUST1520,East,Office Supplies,Storage,Storage Box,10,979.19,725.97,253.22,2022-01-05
ORD11289,CUST1538,South,Furniture,Chairs,Ergo Chair,8,364.24,276.5,87.74,2023-11-25
ORD11290,CUST1096,East,Technology,Accessories,Headphones,2,131.69,112.66,19.03,2023-02-08
ORD11291,CUST1382,North,Furniture,Chairs,Ergo Chair,2,508.05,345.34,162.71,2023-04-17
ORD11292,CUST1850,West,Furniture,Bookcases,Metal Bookcase,10,590.01,442.46,147.55,2023-11-05
ORD11293,CUST1005,East,Technology,Copiers,Office Copier Y,6,81.06,62.66,18.4,2024-01-20
ORD11294,CUST1751,South,Technology,Phones,Pixel Model C,5,249.51,196.01,53.5,2022-11-27
ORD11295,CUST1817,North,Office Supplies,Binders,Binder B,2,824.31,677.24,147.07,2023-02-13
ORD11296,CUST1261,South,Technology,Accessories,USB Cable,1,556.98,394.38,162.6,2024-05-22
ORD11297,CUST1213,South,Furniture,Tables,Office Desk,3,151.45,122.7,28.75,2022-05-04
ORD11298,CUST1305,West,Furniture,Bookcases,Metal Bookcase,10,278.7,194.72,83.98,2022-05-15
ORD11299,CUST1367,North,Furniture,Bookcases,Wood Bookcase,8,291.43,161.32,130.11,2023-04-02
